time,mains,microwave,dishwasher
10243,254.894854,0.3269043,0.0
10244,254.817524,0.3972168,0.0
10245,256.18748600000004,0.29016113,0.0
10246,257.855372,0.41534424,0.0
10247,257.49477,0.40612793,0.0
10248,258.937178,0.32891846,0.0
10249,256.958344,0.30786133,0.0
10250,257.321388,0.40856934,0.0
10251,257.301038,0.32678223,0.0
10252,257.12033,0.32214355,0.0
10253,257.502096,0.46923828,0.0
10254,256.549716,0.35473633,0.0
10255,257.349878,0.30316162,0.0
10256,255.17649799999998,0.44226074,0.0
10257,254.121554,0.48327637,0.0
10258,254.105274,0.48828125,0.0
10259,254.805314,0.3925171,0.0
10260,254.86962,0.42736816,0.0
10261,254.47238800000002,0.48101807,0.0
10262,254.521228,0.37805176,0.0
10263,257.559076,0.35882568,0.0
10264,256.296562,0.33013916,1.0
10265,254.563556,0.39746094,1.0
10266,254.77275400000002,0.35803223,1.0
10267,254.64983999999998,0.32196045,1.0
10268,254.39912800000002,0.25378418,0.66700000000003
10269,254.44145600000002,0.27923584,0.5
10270,254.50901800000003,0.46063232,0.0
10271,254.69379599999996,0.4991455,0.5
10272,254.24121199999996,0.54815674,0.0
10273,254.017362,0.50665283,0.0
10274,254.201326,0.4389038,1.0
10275,256.684026,0.61395264,0.5
10276,257.737342,0.555542,0.5
10277,256.525296,0.5855713,0.0
10278,257.393834,0.6125488,0.0
10279,257.260338,0.6079712,0.0
10280,256.27783999999997,0.6221924,0.0
10281,257.696642,0.6324463,0.0
10282,257.40523,0.61309814,0.33299999999997
10283,257.709666,0.5859375,0.0
10284,256.889968,0.6630249,0.0
10285,257.585938,0.5699463,0.0
10286,254.67588800000004,0.71203613,0.5
10287,254.722286,0.6109619,0.0
10288,254.17120800000004,0.7445679,0.0
10289,254.601,0.64398193,0.0
10290,254.937182,0.7093506,0.0
10291,254.84031600000003,0.79766846,0.0
10292,254.59855800000003,0.77423096,0.5
10293,254.83624600000002,0.89489746,0.0
10294,254.76624199999998,0.93927,0.0
10295,254.342148,1.0274658,0.0
10296,254.51471599999996,0.9663086,0.0
10297,254.54727599999995,1.0609741,0.0
10298,254.40971000000002,1.1895142,0.33299999999997
10299,254.34621799999996,1.060791,0.0
10300,254.395872,1.0910645,0.0
10301,254.23632799999996,1.1247559,0.0
10302,254.68728399999998,1.0882568,0.0
10303,254.47645800000004,1.2047119,0.0
10304,254.43006000000003,1.4216919,0.0
10305,256.761356,1.4069214,0.0
10306,257.58268200000003,1.5097046,0.0
10307,256.654722,1.5556641,0.5
10308,256.877758,1.5778809,0.0
10309,257.534656,1.4978638,0.0
10310,250.03853000000004,1.5187988,0.0
10311,249.23267000000004,1.4848633,0.0
10312,249.082894,1.4955444,0.0
10313,248.8216,1.538269,1.0
10314,249.011262,1.7147217,0.0
10315,248.83787999999998,1.6948242,0.0
10316,245.98155400000002,1.7348633,0.0
10317,246.35518000000002,1.7817383,0.0
10318,246.272152,1.7618408,0.5
10319,246.14761,1.7998047,0.0
10320,246.388554,1.946106,0.0
10321,245.96120399999995,1.8925781,0.0
10322,245.897712,1.963623,0.0
10323,246.061326,2.1900635,0.0
10324,246.072722,2.0789795,0.0
10325,245.75851799999998,2.0984497,0.0
10326,245.70642200000003,2.005066,0.0
10327,245.77886800000005,2.0610352,0.0
10328,245.872478,2.1103516,0.5
10329,245.930272,2.2645264,0.0
10330,245.73898200000002,2.1322021,0.33299999999997
10331,245.841546,2.151123,0.0
10332,245.79514799999998,2.0848389,0.0
10333,245.75851799999998,2.112732,0.5
10334,246.182612,2.140625,0.0
10335,247.51350200000002,2.2832031,0.0
10336,248.97219,2.173706,0.0
10337,248.867184,2.1589966,0.5
10338,248.388552,2.1177368,0.0
10339,248.688918,2.232727,0.0
10340,248.457742,2.176941,0.0
10341,248.51879200000002,2.2433472,0.0
10342,248.241218,2.2769165,0.0
10343,248.84846199999998,2.267273,0.33299999999997
10344,248.283546,2.2590332,0.0
10345,248.621356,2.1381836,0.5
10346,245.599788,2.128601,0.0
10347,246.15493599999996,2.2015991,0.0
10348,246.194822,2.154358,0.0
10349,246.294944,2.1254883,0.0
10350,245.631534,2.0507202,0.0
10351,245.839918,2.2185059,0.0
10352,245.76910000000004,2.1914062,0.0
10353,245.68037399999997,2.1762695,0.5
10354,245.582694,2.0916748,0.0
10355,245.93841200000003,2.1653442,0.0
10356,246.308782,2.062683,0.0
10357,246.430068,2.1359863,0.0
10358,246.161448,2.208374,0.0
10359,246.194008,2.2250366,0.0
10360,246.26889600000004,2.1661377,0.0
10361,246.05969800000003,2.314209,0.0
10362,606.655186,2.177002,0.0
10363,458.993958,2.1850586,0.0
10364,462.752196,2.1378784,0.0
10365,456.889768,2.1325684,0.0
10366,447.92274399999997,2.0984497,0.0
10367,438.90362400000004,2.130371,0.0
10368,435.739606,2.0872192,0.0
10369,436.202772,2.072937,0.0
10370,435.208878,2.106079,0.0
10371,434.811646,2.1298218,0.0
10372,432.515352,2.0980835,0.0
10373,432.20359,2.1256104,0.0
10374,431.85357,2.1324463,0.0
10375,430.61222,2.06958,0.5
10376,428.786418,2.1020508,0.0
10377,428.590244,2.1358032,0.0
10378,428.102658,2.0847778,0.0
10379,426.996432,2.039795,0.0
10380,427.00620000000004,2.0183716,0.0
10381,426.823864,2.0534668,0.0
10382,425.85846,2.057312,0.0
10383,426.00905,2.031372,0.0
10384,425.613446,2.0681763,0.0
10385,425.57356,2.092041,0.0
10386,425.330988,2.1229858,0.0
10387,425.52227800000003,2.1048584,0.0
10388,425.713568,2.1158447,0.0
10389,424.65862400000003,2.140625,0.0
10390,424.544664,2.1812134,0.0
10391,424.788864,2.1862183,0.0
10392,424.558502,2.1044312,0.0
10393,424.569898,2.0475464,0.0
10394,424.434774,2.0007935,0.0
10395,425.773804,2.000122,0.0
10396,425.262612,2.031433,0.0
10397,426.154756,1.9603882,0.0
10398,426.149872,1.9609985,0.0
10399,427.692402,1.9438477,0.0
10400,427.817758,1.930542,0.0
10401,427.285402,1.9257202,0.0
10402,427.629724,1.9171753,0.0
10403,426.903636,1.9090576,0.0
10404,427.346452,1.9157104,0.0
10405,427.33994,1.9273682,0.0
10406,424.886544,1.8995361,0.0
10407,424.513732,1.9345093,0.0
10408,424.776654,1.9119873,0.0
10409,424.73107,1.9768677,0.0
10410,424.221506,1.9619751,0.0
10411,423.84788,2.0107422,0.0
10412,424.02289,2.026184,0.0
10413,423.500302,2.0141602,0.0
10414,423.414018,2.0181274,0.0
10415,423.06888200000003,1.9917603,0.0
10416,423.62240199999997,1.9796143,0.0
10417,423.12342,1.9694824,0.0
10418,423.183656,2.0065918,0.0
10419,422.787238,2.0134277,0.0
10420,422.539782,1.9820557,0.0
10421,422.25244,2.0446777,0.0
10422,422.200344,2.071289,0.0
10423,421.930096,2.0726929,0.0
10424,421.703804,2.117981,0.0
10425,423.93335,2.1119385,0.0
10426,423.605308,2.0316772,0.0
10427,423.22598400000004,2.0446777,0.0
10428,422.775028,2.0438232,0.0
10429,422.726188,2.0484009,0.0
10430,423.362736,2.043213,0.0
10431,423.085976,2.0997925,0.0
10432,421.97974999999997,2.1324463,0.0
10433,422.259766,2.192749,0.0
10434,422.950852,2.2252808,0.0
10435,421.166564,2.2479248,0.0
10436,418.00743,2.1865234,0.0
10437,416.600024,2.1994019,0.0
10438,416.647236,2.2053833,0.0
10439,416.92481,2.1894531,0.0
10440,416.59514,2.2199707,0.0
10441,415.925218,2.2242432,0.0
10442,415.811258,2.1704102,0.0
10443,416.565022,2.1519165,0.0
10444,415.857656,2.1436768,0.0
10445,415.978942,2.0286865,0.0
10446,415.879634,2.036438,0.0
10447,415.440888,2.0371704,0.0
10448,415.723346,2.0870361,0.0
10449,414.878414,2.1205444,0.0
10450,415.19343200000003,2.1312256,0.0
10451,414.171048,2.0908203,0.0
10452,414.534906,2.1373901,0.0
10453,414.05220399999996,2.1466675,0.0
10454,413.981386,2.1859741,0.0
10455,416.194652,2.2074585,0.0
10456,415.928474,2.1965332,0.0
10457,415.823468,2.1467285,0.0
10458,414.34036000000003,2.1704102,0.0
10459,414.84504,2.194336,0.0
10460,415.302508,2.2130127,0.0
10461,414.871088,2.1636353,0.0
10462,413.696486,2.1743774,0.0
10463,414.84504,2.1434937,0.0
10464,414.711544,2.1015625,0.0
10465,415.107148,2.1001587,0.0
10466,412.62363400000004,2.1384888,0.0
10467,412.676544,2.1941528,0.0
10468,412.711546,2.1954346,0.0
10469,412.660264,2.1745605,0.0
10470,411.856032,2.2053833,0.0
10471,411.453916,2.2270508,0.0
10472,411.887778,2.3137207,0.0
10473,411.80475,2.2858276,0.0
10474,411.832426,2.2843018,0.0
10475,411.596366,2.317566,0.0
10476,411.694046,2.3596191,0.0
10477,412.053834,2.3270874,0.0
10478,411.115292,2.3642578,0.0
10479,411.024124,2.3579712,0.0
10480,411.57276,2.3641357,0.0
10481,411.68264999999997,2.3554077,0.0
10482,411.533688,2.388977,0.0
10483,407.27158399999996,2.3538208,0.0
10484,245.930272,2.3812866,0.0
10485,248.973818,2.3815308,0.0
10486,247.493966,2.3787231,0.0
10487,247.394658,2.378479,0.0
10488,248.621356,2.382141,0.0
10489,248.773574,2.3851318,0.0
10490,247.48094199999997,2.3859253,0.0
10491,248.34378199999998,2.387268,0.0
10492,247.683628,2.3882446,0.0
10493,248.399948,2.3873901,0.0
10494,248.53914200000003,2.386963,0.0
10495,246.72636400000005,2.386963,0.0
10496,245.61606799999998,2.3884888,0.0
10497,245.372682,2.38562,0.0
10498,245.599788,2.3845825,0.0
10499,245.88143199999996,2.3797607,0.0
10500,245.556646,2.3812256,0.0
10501,245.48989799999998,2.380188,0.0
10502,245.38163600000001,2.3787231,0.0
10503,245.440244,2.3787231,0.0
10504,245.893642,2.3795776,0.0
10505,245.608742,2.38208,0.0
10506,245.493968,2.3826294,0.0
10507,245.63479,2.3840332,0.0
10508,245.49640999999997,2.3823853,0.0
10509,245.340936,2.3807373,0.0
10510,245.20255600000002,2.3807983,0.0
10511,244.98033400000003,2.3797607,0.0
10512,245.056036,2.3826904,0.0
10513,244.819976,2.3831787,0.0
10514,246.04748800000004,2.3861694,0.0
10515,247.192786,2.385376,0.0
10516,248.13783999999998,2.3826294,0.0
10517,247.277442,2.3843384,0.0
10518,247.984808,2.3867188,0.0
10519,247.67386000000005,2.389038,0.0
10520,247.666534,2.3909912,0.0
10521,247.91724600000003,2.3908691,0.0
10522,246.63601,2.3897095,0.0
10523,248.55379400000004,2.3903809,0.0
10524,248.48216200000002,2.3886719,0.0
10525,247.204996,2.3894043,0.0
10526,245.40117200000003,2.3917236,0.0
10527,246.07028000000003,2.3898315,0.0
10528,246.036092,2.3865967,0.0
10529,245.346634,2.3862305,0.0
10530,245.22127799999998,2.3844604,0.0
10531,245.30023599999998,2.3829346,0.0
10532,245.29209600000002,2.3822632,0.0
10533,244.94370400000003,2.381836,0.0
10534,245.50129399999997,2.3811035,0.0
10535,245.21720800000003,2.3831177,0.0
10536,245.36617,2.3831787,0.0
10537,245.26360599999998,2.3827515,0.0
10538,245.33767999999998,2.3833618,0.0
10539,245.125226,2.3787842,0.0
10540,245.204998,2.3789673,0.0
10541,245.63479,2.3789062,0.0
10542,245.39466,2.3795776,0.0
10543,245.5249,2.3804321,0.0
10544,246.44472000000002,2.3796387,0.0
10545,247.55908600000004,2.3792114,0.0
10546,248.63845000000003,2.378479,0.0
10547,247.989692,2.3790894,0.0
10548,248.51390800000001,2.380066,0.0
10549,248.600192,2.3839722,0.0
10550,248.15411999999998,2.386963,0.0
10551,247.74712,2.3858032,0.0
10552,248.208658,2.3867188,0.0
10553,248.442276,2.385376,0.0
10554,248.76869,2.385376,0.0
10555,246.48623399999997,2.3832397,0.0
10556,245.3621,2.3845825,0.0
10557,245.56885599999998,2.3804321,0.0
10558,245.14883199999997,2.3797607,0.0
10559,245.43780200000003,2.3773804,0.0
10560,245.747122,2.375122,0.0
10561,245.76991399999997,2.3739624,0.0
10562,245.20337,2.3728027,0.0
10563,245.42152199999998,2.3742065,0.0
10564,245.09999200000004,2.3726196,0.0
10565,245.20011399999999,2.3745117,0.0
10566,245.35965799999997,2.3757324,0.0
10567,244.92742399999997,2.3727417,0.0
10568,245.130924,2.3734741,0.0
10569,245.351518,2.3709106,0.0
10570,245.51350399999995,2.3720703,0.0
10571,245.49640999999997,2.373169,0.0
10572,245.725958,2.3735962,0.0
10573,245.53385399999996,2.3721313,0.0
10574,247.426404,2.374878,0.0
10575,247.51838600000002,2.3735962,0.0
10576,248.90869800000002,2.3746948,0.0
10577,248.67996399999998,2.3745117,0.0
10578,247.49640799999997,2.3787231,0.0
10579,247.951434,2.3797607,0.0
10580,247.06498799999997,2.3826904,0.0
10581,247.55338799999998,2.382141,0.0
10582,246.39099600000003,2.3826294,0.0
10583,247.39628599999998,2.3827515,0.0
10584,247.293722,2.3817139,0.0
10585,245.510248,2.3793335,0.0
10586,244.714156,2.3817139,0.0
10587,244.54240199999998,2.3799438,0.0
10588,244.672642,2.3788452,0.0
10589,244.56844999999998,2.3755493,0.0
10590,244.18994000000004,2.3719482,0.0
10591,244.51961,2.3737793,0.0
10592,244.162264,2.3726196,0.0
10593,244.603452,2.3692017,0.0
10594,244.35273999999998,2.3721313,0.0
10595,244.729622,2.3737183,0.0
10596,244.43414,2.3753662,0.0
10597,244.57007800000002,2.3762207,0.0
10598,244.297388,2.3735962,0.0
10599,244.58961399999998,2.373291,0.0
10600,244.455304,2.373352,0.0
10601,245.11138799999998,2.3747559,0.0
10602,244.355182,2.3738403,0.0
10603,244.46263,2.376709,0.0
10604,245.92131799999999,2.3779907,0.0
10605,246.773576,2.3763428,0.0
10606,246.993356,2.3761597,0.0
10607,247.32221199999998,2.3760986,0.0
10608,246.793926,2.3798828,0.0
10609,247.21639200000004,2.3817139,0.0
10610,247.24651,2.3859863,0.0
10611,247.10243199999996,2.3842773,0.0
10612,247.15534200000002,2.38562,0.0
10613,246.36983199999997,2.3846436,0.0
10614,247.04463800000002,2.3859863,0.0
10615,245.42884800000002,2.383606,0.0
10616,245.20744000000002,2.3862305,0.0
10617,245.372682,2.385498,0.0
10618,245.56153,2.380188,0.0
10619,245.50210800000002,2.3816528,0.0
10620,245.4028,2.378479,0.0
10621,245.70398,2.376587,0.0
10622,245.682816,2.3773804,0.0
10623,246.030394,2.3769531,0.0
10624,245.608742,2.3762817,0.0
10625,245.550134,2.3806152,0.0
10626,245.64862799999997,2.3807373,0.0
10627,245.26523399999996,2.378357,0.0
10628,245.298608,2.3809814,0.0
10629,244.89486399999998,2.3775024,0.0
10630,245.53385399999996,2.3778687,0.0
10631,245.18627600000002,2.2771606,0.0
10632,244.74345999999997,2.2034912,0.0
10633,245.44756999999998,2.1397095,0.0
10634,246.84765,2.1159668,0.0
10635,247.642114,2.027649,0.0
10636,247.39710000000002,1.9627686,0.0
10637,247.503734,1.9519653,0.0
10638,247.24976599999997,1.8983154,0.0
10639,248.34134,1.8327637,0.0
10640,247.29779200000002,1.7539673,0.0
10641,247.35233,1.7374268,0.0
10642,247.38000600000004,1.6524048,0.0
10643,247.821194,1.6133423,0.0
10644,248.03853200000003,1.5681763,0.0
10645,246.14842399999998,1.5526123,0.0
10646,245.462222,1.5427246,0.0
10647,245.54525,1.4852905,0.0
10648,244.957542,1.4047241,0.0
10649,245.188718,1.3721313,0.0
10650,244.80125400000003,1.2744141,0.0
10651,244.64903600000002,1.1794434,0.0
10652,244.719854,1.1141357,0.0
10653,244.76869399999998,1.1293945,0.0
10654,244.43902400000002,1.05719,0.0
10655,245.209068,1.0633545,0.0
10656,246.44390599999997,0.98620605,0.0
10657,244.93230799999998,0.9545288,0.0
10658,245.50780600000002,0.8935547,0.0
10659,244.799626,0.8712158,0.0
10660,245.27256,0.78344727,0.0
10661,245.20092799999998,0.74438477,0.0
10662,245.13011,0.7324829,0.0
10663,244.802882,0.6833496,0.0
10664,246.124004,0.6531372,0.0
10665,247.20743799999997,0.61395264,0.0
10666,246.035278,0.6627197,0.0
10667,248.31366399999996,0.57714844,0.0
10668,247.97015599999997,0.5922241,0.0
10669,246.63845199999997,0.5574341,0.0
10670,247.09999,6.904846,0.0
10671,247.22371800000002,5.772461,0.0
10672,246.88835,6.5302124,0.0
10673,247.162668,0.0,0.0
10674,247.267674,0.031066895,0.0
10675,245.36535600000002,0.0,0.0
10676,245.04219799999998,0.0,0.0
10677,244.59124199999997,2.5979614,0.0
10678,244.82730199999997,2.244751,0.0
10679,244.871258,0.30377197,0.0
10680,244.98603200000002,1.319397,0.0
10681,244.493562,2.2073975,0.0
10682,244.89160800000002,0.24047852,0.0
10683,245.515132,4.6900024,0.0
10684,245.08126999999996,0.40698242,0.0
10685,243.903412,0.75946045,0.0
10686,244.23389600000002,0.0,0.0
10687,243.93271599999997,0.0,0.0
10688,244.45856000000003,0.0,0.0
10689,244.17528800000002,0.0,0.0
10690,244.619732,0.0,0.0
10691,244.246106,0.0,0.0
10692,244.35273999999998,0.0,0.0
10693,244.69462000000004,0.0,0.0
10694,245.41907999999995,0.0,0.0
10695,247.09103599999997,0.0,0.0
10696,247.200112,2.7962036,0.0
10697,247.10650200000003,2.1634521,0.0
10698,247.76095800000002,0.0,0.0
10699,247.07150000000001,0.15057373,0.0
10700,246.95021400000002,7.817871,0.0
10701,247.37512200000003,0.65026855,0.0
10702,247.1936,0.46746826,0.0
10703,246.51146799999998,3.1367188,0.0
10704,246.474024,5.894226,0.0
10705,244.224128,0.0,0.0
10706,244.60508,1.6760254,0.0
10707,244.12156399999998,5.6086426,0.0
10708,244.351112,0.0,0.0
10709,244.37390400000004,0.0,0.0
10710,244.504144,5.324707,0.0
10711,244.350298,2.4525146,0.0
10712,244.58472999999998,8.586182,0.0
10713,245.03243000000003,0.0,0.0
10714,244.21110399999998,0.0,0.0
10715,244.44879200000003,0.0,0.0
10716,245.16022800000002,0.0,0.0
10717,244.83869800000002,1.725708,0.0
10718,244.86393200000003,0.0,0.0
10719,244.846024,1.8391724,0.0
10720,245.16999600000003,0.0,0.0
10721,245.12604,0.0,0.0
10722,244.84521,1.591919,0.0
10723,244.904632,3.0570068,0.0
10724,247.23348600000003,4.9196777,0.0
10725,247.73246799999998,6.6188965,0.0
10726,248.08492999999999,0.7554321,0.0
10727,247.50617599999998,6.4143677,0.0
10728,247.52896800000002,0.0,0.0
10729,247.09754799999996,0.7525635,0.0
10730,247.94736400000005,0.0,5.0
10731,247.731654,0.0,0.5
10732,248.152492,0.050842285,1.0
10733,248.040974,0.0,0.5
10734,248.194006,0.0,0.0
10735,245.64862799999997,2.9713135,0.33299999999997
10736,245.877362,1.4960938,0.5
10737,245.61118399999998,5.315796,1.0
10738,245.41094000000004,0.0,0.5
10739,245.41501,6.399414,0.0
10740,245.088596,8.278931,0.33299999999997
10741,245.33767999999998,5.30542,0.0
10742,245.50210800000002,1.3894043,1.0
10743,245.603858,0.0009765625,0.66700000000003
10744,245.52245800000003,4.7626343,1.0
10745,245.231046,0.0,0.0
10746,245.957134,0.9645386,0.0
10747,245.92375999999996,2.355957,0.0
10748,245.46384999999998,0.0,0.0
10749,246.056442,2.7061768,0.0
10750,245.787822,0.0,0.0
10751,245.562344,0.0,0.0
10752,245.419894,0.0,0.0
10753,244.982776,0.0,0.5
10754,247.51350200000002,6.3964233,0.0
10755,248.33482800000002,6.5737915,0.0
10756,247.114642,11.4953,0.0
10757,247.79270400000001,13.375671,0.0
10758,248.42843799999997,13.095398,0.0
10759,247.50129199999998,21.755615,0.0
10760,248.352736,12.369385,0.0
10761,247.209066,12.957214,0.0
10762,248.34866599999998,20.235657,0.0
10763,247.48012799999998,14.593872,0.33299999999997
10764,248.229822,30.74408,0.0
10765,246.108538,28.009216,0.5
10766,245.74386600000003,26.18457,1.0
10767,245.38977599999998,36.517517,1.0
10768,245.235116,26.432434,0.33299999999997
10769,245.36535600000002,44.720703,1.0
10770,245.87899,36.04297,0.5
10771,248.01736799999998,33.001343,1.0
10772,245.473618,36.780823,1.0
10773,245.909108,34.62097,1.0
10774,245.704794,28.478577,1.0
10775,245.00719600000002,35.54071,1.0
10776,245.66735,32.15979,0.5
10777,244.982776,31.062439,0.0
10778,245.19278799999995,23.063782,0.0
10779,245.18464800000004,29.933838,0.0
10780,245.098364,26.013306,0.0
10781,245.12848199999996,22.194397,0.0
10782,245.26360599999998,14.267944,6.0
10783,245.914806,15.65863,1.0
10784,247.452452,14.13208,0.66700000000003
10785,247.68037199999998,1.9764404,0.0
10786,247.90259400000002,9.206299,0.0
10787,248.084116,3.8121948,0.0
10788,248.23389199999997,1.5770264,0.0
10789,248.01248399999997,9.880737,0.0
10790,248.11748999999998,0.0,0.0
10791,247.98643600000003,12.259033,0.5
10792,247.37105199999996,3.5083008,0.66700000000003
10793,247.884686,3.072876,0.5
10794,247.40849599999996,10.214355,0.0
10795,244.957542,16.121033,0.0
10796,244.85497799999996,17.273071,0.0
10797,245.06092,22.84375,1.0
10798,245.59164800000002,21.602295,0.0
10799,244.68648000000002,18.313232,0.0
10800,244.89405,16.484314,0.0
10801,245.12766800000003,23.855469,0.0
10802,244.75974000000002,22.10791,0.5
10803,244.89649200000002,15.052307,0.0
10804,244.78008999999997,26.78601,0.0
10805,244.63845399999997,20.89038,1.0
10806,245.235116,27.26593,0.0
10807,245.24407000000002,31.564331,0.0
10808,245.603858,37.642395,0.33299999999997
10809,244.408906,48.712708,1.0
10810,244.44635,44.086243,1.0
10811,244.88997999999998,47.42505,0.5
10812,244.35355400000003,41.946228,1.0
10813,244.619732,41.434387,1.0
10814,247.835846,37.16443,1.0
10815,247.009636,36.3703,1.0
10816,247.94655,43.77063,0.5
10817,247.919688,38.346313,1.0
10818,247.98725000000002,30.98883,0.0
10819,248.30715200000003,29.16681,0.0
10820,247.72351400000002,30.505676,0.0
10821,247.04789399999999,27.434265,0.0
10822,247.55501599999997,28.43695,0.0
10823,247.35233,20.212646,0.0
10824,246.00027600000004,13.66095,0.0
10825,244.593684,16.040833,0.0
10826,244.92742399999997,18.342346,0.0
10827,244.90626000000003,8.777771,0.0
10828,244.444722,14.875305,0.0
10829,516.926338,12.576477,0.0
10830,451.461202,3.9537354,0.0
10831,457.965876,10.142334,0.0
10832,452.583708,0.0,0.0
10833,443.94147,1.0753784,0.0
10834,435.99764400000004,3.3412476,0.0
10835,431.19260199999997,12.136414,0.0
10836,429.77787,3.3237915,0.0
10837,428.60164,12.989441,0.0
10838,428.738392,5.1434937,0.0
10839,427.745312,7.005249,0.0
10840,426.60164199999997,7.5965576,0.0
10841,425.812876,7.283203,0.0
10842,425.383898,4.5444946,0.0
10843,425.40262,4.430603,0.0
10844,427.180396,3.2248535,0.0
10845,426.757116,3.4020996,0.0
10846,426.972826,4.4902954,0.0
10847,426.324068,1.1995239,0.0
10848,426.451052,0.0,0.0
10849,424.62525,0.0,0.0
10850,425.897532,0.0,0.0
10851,424.709092,7.9335327,0.0
10852,424.842588,0.0,0.0
10853,424.875148,4.972595,0.0
10854,423.58007399999997,1.5181274,0.0
10855,422.34605,0.0,0.0
10856,422.030218,5.364441,0.0
10857,422.243486,6.784424,0.0
10858,422.713978,9.381287,0.0
10859,422.12627,5.345093,0.0
10860,422.661068,3.0367432,0.0
10861,423.61589,3.5064087,0.0
10862,424.98503800000003,8.738892,0.0
10863,424.261392,6.5308228,0.0
10864,448.657786,2.0076294,0.0
10865,463.41642,9.919495,0.0
10866,464.459154,15.617554,0.0
10867,452.258922,6.349365,0.0
10868,1682.6410859999999,14.640015,0.0
10869,2029.010296,7.5583496,0.0
10870,2030.356652,8.323669,0.0
10871,2024.007452,2.7902222,0.0
10872,2018.655402,0.0,0.0
10873,2021.508472,0.5988159,0.0
10874,2014.8222759999999,0.0,0.0
10875,1350.8001479999998,4.6314087,0.0
10876,426.182432,0.0,0.0
10877,426.69281,0.0,0.0
10878,425.578444,0.0,0.0
10879,425.41645800000003,0.0,0.0
10880,425.62239999999997,0.0,0.0
10881,435.597156,0.0,0.0
10882,464.573928,0.0,0.0
10883,455.601206,0.0,0.0
10884,425.472624,0.0,0.0
10885,423.52635,0.0,0.0
10886,423.577632,0.0,0.0
10887,422.92154800000003,0.0,0.0
10888,423.642752,0.0,0.0
10889,423.20889,0.0,0.0
10890,452.567428,0.0,0.0
10891,435.799028,0.0,0.0
10892,423.421344,0.0,0.0
10893,422.661068,0.0,0.0
10894,422.919106,0.0,0.0
10895,422.676534,0.0,0.0
10896,420.635022,0.0,0.0
10897,420.048942,0.0,0.0
10898,420.061152,0.36871338,0.0
10899,419.430302,0.0,0.0
10900,419.153542,0.0,0.0
10901,419.117726,0.0,0.0
10902,418.614674,0.0,0.0
10903,419.157612,0.7189331,0.0
10904,419.943936,0.0,0.0
10905,419.85521,1.5110474,0.0
10906,419.428674,6.131775,0.0
10907,432.354994,3.9989014,0.0
10908,1776.098868,8.699402,0.0
10909,1969.029892,1.1380615,0.0
10910,1972.32415,2.56958,0.0
10911,1969.020124,2.8563843,0.0
10912,1964.005884,4.5409546,0.0
10913,1962.63755,3.734558,0.0
10914,1960.269624,3.312622,0.0
10915,1954.630232,1.9962769,0.0
10916,1951.193524,1.3172607,0.0
10917,703.637588,2.0881958,0.0
10918,415.586594,2.1610718,0.0
10919,415.529614,2.1860962,0.0
10920,415.335068,2.2000732,0.0
10921,414.695264,2.1678467,0.0
10922,415.132382,2.1467285,0.0
10923,415.195874,2.171936,0.0
10924,415.23983,2.194519,0.0
10925,414.558512,2.1813965,0.0
10926,414.565024,2.1576538,0.0
10927,414.80027,2.1489258,0.0
10928,414.668402,2.1141968,0.0
10929,414.217446,2.0870361,0.0
10930,414.133604,2.105957,0.0
10931,414.394898,2.1539917,0.0
10932,413.948826,2.18927,0.0
10933,414.95004600000004,2.182129,0.0
10934,415.54508,2.1863403,0.0
10935,416.50967,2.2126465,0.0
10936,415.580082,2.2643433,0.0
10937,415.85033,2.3007812,0.0
10938,415.17471,2.2907715,0.0
10939,414.661076,2.3086548,0.0
10940,415.68345999999997,2.3442383,0.0
10941,415.706252,2.3535767,0.0
10942,414.94272,2.3538818,0.0
10943,415.077844,2.3685303,0.0
10944,414.158838,2.3671265,0.0
10945,413.507638,2.3671265,0.0
10946,413.46286799999996,2.3778687,0.0
10947,413.563804,2.3754883,0.0
10948,336.543938,2.3685303,0.0
10949,246.936376,2.3754883,0.0
10950,246.262384,2.375061,0.0
10951,246.77846,2.3736572,0.0
10952,246.836254,2.3724365,0.0
10953,246.82892799999996,2.371338,0.0
10954,246.38529800000003,2.3723145,0.0
10955,246.15493599999996,2.3754883,0.0
10956,246.382856,2.3743286,0.0
10957,246.040976,2.37146,0.0
10958,246.067838,2.3695068,0.0
10959,246.35355200000004,2.3708496,0.0
10960,246.21842800000002,2.371521,0.0
10961,246.04911600000003,2.3726196,0.0
10962,246.15493599999996,2.3757324,0.0
10963,247.56966799999998,2.3754272,0.0
10964,247.38896,2.3746948,0.0
10965,248.815902,2.37323,0.0
10966,248.8623,2.375122,0.0
10967,248.458556,2.3792114,0.0
10968,249.198482,2.3810425,0.0
10969,248.26400999999998,2.381775,0.0
10970,248.27215,2.3813477,0.0
10971,248.73775800000004,2.3817139,0.0
10972,248.78904,2.3806152,0.0
10973,248.982772,2.3792114,0.0
10974,247.37023800000003,2.380005,0.0
10975,246.37959999999998,2.3826904,0.0
10976,245.926202,2.3814087,0.0
10977,246.157378,2.3770752,0.0
10978,246.360878,2.376587,0.0
10979,245.95876199999998,2.37323,0.0
10980,246.036092,2.371399,0.0
10981,245.91236400000003,2.371704,0.0
10982,246.41215999999997,2.3704834,0.0
10983,246.25017400000002,2.371643,0.0
10984,246.13133,2.3726196,0.0
10985,246.56600600000002,2.3745728,0.0
10986,247.326282,2.371338,0.0
10987,247.310002,2.3717651,0.0
